timestamp,side,price,quantity,signed_quantity,fee,p_fill,distance_ticks,mid_price,inventory_before_bucket,inventory_after_bucket,cash_before_bucket,cash_after_bucket,is_terminal_unwind
2026-09-04 03:10:39.927081+00:00,buy,80948.69,0.001,0.001,0.016189738000000002,0.024804411695169715,855.4999999993015,80957.245,0.006,0.007,-486.0896769579998,-567.0545566959998,False
2026-09-04 03:10:52.940331+00:00,buy,80948.7,0.001,0.001,0.01618974,0.02483319239753239,854.4999999998254,80957.245,0.007,0.008,-567.0545566959998,-648.0194464359998,False
2026-09-04 03:11:04.941811+00:00,buy,80935.46,0.001,0.001,0.016187092000000004,0.02483319239753239,854.4999999998254,80944.005,0.008,0.009000000000000001,-648.0194464359998,-728.9710935279999,False
2026-09-04 03:11:06.954180+00:00,sell,80952.54000000001,0.001,-0.001,0.016190508000000003,0.024862006494310484,853.5000000003492,80944.005,0.009000000000000001,0.008,-728.9710935279999,-648.0347440359999,False
2026-09-04 03:11:15.954700+00:00,sell,80921.77,0.001,-0.001,0.016184354,0.024862006494310484,853.5000000003492,80913.235,0.008,0.007,-648.0347440359999,-567.1291583899999,False
2026-09-04 03:11:30.956018+00:00,buy,80904.71,0.001,0.001,0.016180942000000004,0.024862006494352443,853.499999998894,80913.245,0.007,0.008,-567.1291583899999,-648.050049332,False
2026-09-04 03:11:38.959796+00:00,buy,80906.0,0.001,0.001,0.0161812,0.024862006494310484,853.5000000003492,80914.535,0.008,0.009000000000000001,-648.050049332,-728.9722305319999,False
2026-09-04 03:11:43.967077+00:00,sell,80923.07,0.001,-0.001,0.016184614000000003,0.024862006494310484,853.5000000003492,80914.535,0.009000000000000001,0.008,-728.9722305319999,-648.0653451459999,False
2026-09-04 03:11:45.964163+00:00,sell,80923.07,0.001,-0.001,0.016184614000000003,0.024862006494310484,853.5000000003492,80914.535,0.008,0.007,-648.0653451459999,-567.1584597599999,False
2026-09-04 03:11:57.972709+00:00,sell,80923.07,0.001,-0.001,0.016184614000000003,0.024862006494310484,853.5000000003492,80914.535,0.007,0.006,-567.1584597599999,-486.2515743739999,False
2026-09-04 03:12:31.037288+00:00,sell,80911.62,0.001,-0.001,0.016182324,0.024833192397574293,854.4999999983702,80903.07500000001,0.006,0.005,-486.2515743739999,-405.3561366979999,False
2026-09-04 03:12:52.008870+00:00,buy,80905.23,0.001,0.001,0.016181046,0.024862006494310484,853.5000000003492,80913.765,0.005,0.006,-405.3561366979999,-486.2775477439999,False
2026-09-04 03:13:02.007411+00:00,sell,80930.89,0.001,-0.001,0.016186178000000002,0.02483319239753239,854.4999999998254,80922.345,0.006,0.005,-486.2775477439999,-405.3628439219999,False
2026-09-04 03:13:59.040638+00:00,buy,80905.64,0.001,0.001,0.016181128000000003,0.02483319239753239,854.4999999998254,80914.185,0.005,0.005,-405.3628439219999,-405.3781295939999,False
2026-09-04 03:13:59.040638+00:00,sell,80922.72,0.001,-0.001,0.016184544000000002,0.024862006494310484,853.5000000003492,80914.185,0.005,0.005,-405.3628439219999,-405.3781295939999,False
2026-09-04 03:14:05.043811+00:00,sell,80940.40000000001,0.001,-0.001,0.016188080000000004,0.02483319239753239,854.4999999998254,80931.85500000001,0.005,0.004,-405.3781295939999,-324.4539176739999,False
2026-09-04 03:15:13.086366+00:00,buy,80923.24,0.001,0.001,0.016184648000000003,0.02483319239753239,854.4999999998254,80931.785,0.004,0.005,-324.4539176739999,-405.3933423219999,False
2026-09-04 03:15:30.091931+00:00,buy,80939.44,0.001,0.001,0.016187888,0.02483319239753239,854.4999999998254,80947.985,0.005,0.006,-405.3933423219999,-486.34897020999995,False
2026-09-04 03:15:40.094711+00:00,sell,80953.92,0.001,-0.001,0.016190784,0.024862006494352443,853.499999998894,80945.38500000001,0.006,0.005,-486.34897020999995,-405.41124099399997,False
2026-09-04 03:15:51.100732+00:00,sell,80938.55,0.001,-0.001,0.01618771,0.02483319239753239,854.4999999998254,80930.005,0.005,0.004,-405.41124099399997,-324.48887870399994,False
2026-09-04 03:16:10.113606+00:00,buy,80913.46,0.001,0.001,0.016182692000000002,0.02483319239753239,854.4999999998254,80922.005,0.004,0.005,-324.48887870399994,-405.41852139599996,False
2026-09-04 03:16:34.126483+00:00,buy,80899.5,0.001,0.001,0.0161799,0.02483319239753239,854.4999999998254,80908.045,0.005,0.006,-405.41852139599996,-486.33420129599995,False
2026-09-04 03:16:56.133560+00:00,sell,80916.59,0.001,-0.001,0.016183318000000002,0.02483319239753239,854.4999999998254,80908.045,0.006,0.005,-486.33420129599995,-405.43379461399996,False
2026-09-04 03:17:05.142912+00:00,sell,80915.28,0.001,-0.001,0.016183056,0.024862006494310484,853.5000000003492,80906.745,0.005,0.004,-405.43379461399996,-324.53469766999996,False
2026-09-04 03:17:09.149384+00:00,sell,80915.28,0.001,-0.001,0.016183056,0.024862006494310484,853.5000000003492,80906.745,0.004,0.003,-324.53469766999996,-243.63560072599995,False
2026-09-04 03:17:44.593307+00:00,sell,80903.29000000001,0.001,-0.001,0.016180658000000004,0.024862006494310484,853.5000000003492,80894.755,0.003,0.002,-243.63560072599995,-162.74849138399992,False
2026-09-04 03:18:01.173128+00:00,sell,80903.29000000001,0.001,-0.001,0.016180658000000004,0.024862006494310484,853.5000000003492,80894.755,0.002,0.001,-162.74849138399992,-81.8613820419999,False
2026-09-04 03:18:21.181509+00:00,buy,80925.2,0.001,0.001,0.01618504,0.024862006494310484,853.5000000003492,80933.735,0.001,0.002,-81.8613820419999,-162.8027670819999,False
2026-09-04 03:18:33.188114+00:00,buy,80925.19,0.001,0.001,0.016185038000000002,0.02483319239753239,854.4999999998254,80933.735,0.002,0.003,-162.8027670819999,-243.74414211999988,False
2026-09-04 03:19:17.214732+00:00,buy,80909.26,0.001,0.001,0.016181852,0.02483319239753239,854.4999999998254,80917.805,0.003,0.004,-243.74414211999988,-324.6695839719999,False
2026-09-04 03:19:18.212248+00:00,sell,80922.36,0.001,-0.001,0.016184472000000002,0.024862006494352443,853.499999998894,80913.82500000001,0.004,0.003,-324.6695839719999,-243.76340844399988,False
2026-09-04 03:19:36.220069+00:00,sell,80919.11,0.001,-0.001,0.016183822,0.024862006494352443,853.499999998894,80910.57500000001,0.003,0.002,-243.76340844399988,-162.86048226599988,False
2026-09-04 03:19:37.224758+00:00,buy,80902.03,0.001,0.001,0.016180406,0.024833192397490482,854.5000000012806,80910.57500000001,0.002,0.003,-162.86048226599988,-243.77869267199986,False
2026-09-04 03:19:46.223280+00:00,buy,80902.03,0.001,0.001,0.016180406,0.024833192397490482,854.5000000012806,80910.57500000001,0.003,0.004,-243.77869267199986,-324.6969030779999,False
2026-09-04 03:20:05.239449+00:00,sell,80919.11,0.001,-0.001,0.016183822,0.024862006494352443,853.499999998894,80910.57500000001,0.004,0.003,-324.6969030779999,-243.79397689999988,False
2026-09-04 03:20:06.238731+00:00,buy,80902.03,0.001,0.001,0.016180406,0.024833192397490482,854.5000000012806,80910.57500000001,0.003,0.004,-243.79397689999988,-324.71218730599986,False
2026-09-04 03:20:48.265525+00:00,buy,80899.91,0.001,0.001,0.016179982000000002,0.02483319239753239,854.4999999998254,80908.455,0.004,0.005,-324.71218730599986,-405.6282772879999,False
2026-09-04 03:21:26.277372+00:00,sell,80942.5,0.001,-0.001,0.0161885,0.024862006494310484,853.5000000003492,80933.965,0.005,0.004,-405.6282772879999,-324.7019657879999,False
2026-09-04 03:21:39.297339+00:00,sell,80942.5,0.001,-0.001,0.0161885,0.024862006494310484,853.5000000003492,80933.965,0.004,0.003,-324.7019657879999,-243.77565428799988,False
2026-09-04 03:21:53.300654+00:00,buy,80930.37,0.001,0.001,0.016186074,0.024833192397490482,854.5000000012806,80938.91500000001,0.003,0.004,-243.77565428799988,-324.7222103619999,False
2026-09-04 03:21:56.299644+00:00,buy,80929.07,0.001,0.001,0.016185814000000003,0.024833192397574293,854.4999999983702,80937.61499999999,0.004,0.005,-324.7222103619999,-405.6674661759999,False
2026-09-04 03:22:22.313136+00:00,sell,80935.94,0.001,-0.001,0.016187188,0.024862006494310484,853.5000000003492,80927.405,0.005,0.004,-405.6674661759999,-324.7477133639999,False
2026-09-04 03:22:26.315388+00:00,buy,80915.79000000001,0.001,0.001,0.016183158000000003,0.024833192397574293,854.4999999983702,80924.33499999999,0.004,0.005,-324.7477133639999,-405.6796865219999,False
2026-09-04 03:22:52.332330+00:00,sell,80932.87,0.001,-0.001,0.016186574000000002,0.024862006494310484,853.5000000003492,80924.33499999999,0.005,0.004,-405.6796865219999,-324.7630030959999,False
2026-09-04 03:23:01.339461+00:00,sell,80932.88,0.001,-0.001,0.016186576,0.024833192397490482,854.5000000012806,80924.33499999999,0.004,0.003,-324.7630030959999,-243.8463096719999,False
